2025-06-17 16:33:33,547 - INFO - Iniciando a ferramenta de debug do Excel...
2025-06-17 16:33:33,599 - INFO - Conexão com o Excel estabelecida com sucesso.
2025-06-17 16:33:33,626 - INFO - Timestamp: 16:26:58 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,627 - INFO - Timestamp: 16:27:14 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.00 | Vol: 57 | Vol. Norm: 11.4
2025-06-17 16:33:33,627 - INFO - Timestamp: 16:27:14 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.00 | Vol: 1000 | Vol. Norm: 200.0
2025-06-17 16:33:33,627 - INFO - Timestamp: 16:27:14 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,627 - INFO - Timestamp: 16:27:14 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.00 | Vol: 15 | Vol. Norm: 15.0
2025-06-17 16:33:33,628 - INFO - Timestamp: 16:27:14 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.00 | Vol: 120 | Vol. Norm: 120.0
2025-06-17 16:33:33,628 - INFO - Timestamp: 16:27:21 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5513.50 | Vol: 172 | Vol. Norm: 34.4
2025-06-17 16:33:33,628 - INFO - Timestamp: 16:27:21 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5513.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,628 - INFO - Timestamp: 16:27:25 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.00 | Vol: 100 | Vol. Norm: 20.0
2025-06-17 16:33:33,628 - INFO - Timestamp: 16:27:26 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.00 | Vol: 100 | Vol. Norm: 20.0
2025-06-17 16:33:33,628 - INFO - Timestamp: 16:27:45 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.00 | Vol: 70 | Vol. Norm: 14.0
2025-06-17 16:33:33,628 - INFO - Timestamp: 16:27:45 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,629 - INFO - Timestamp: 16:27:50 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.50 | Vol: 36 | Vol. Norm: 7.2
2025-06-17 16:33:33,629 - INFO - Timestamp: 16:27:53 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.00 | Vol: 30 | Vol. Norm: 6.0
2025-06-17 16:33:33,629 - INFO - Timestamp: 16:27:53 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,629 - INFO - Timestamp: 16:28:06 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5513.50 | Vol: 150 | Vol. Norm: 30.0
2025-06-17 16:33:33,630 - INFO - Timestamp: 16:28:06 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5513.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,630 - INFO - Timestamp: 16:28:09 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5513.50 | Vol: 74 | Vol. Norm: 14.8
2025-06-17 16:33:33,630 - INFO - Timestamp: 16:28:09 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5513.00 | Vol: 50 | Vol. Norm: 50.0
2025-06-17 16:33:33,630 - INFO - Timestamp: 16:28:11 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5513.00 | Vol: 100 | Vol. Norm: 20.0
2025-06-17 16:33:33,630 - INFO - Timestamp: 16:28:23 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.50 | Vol: 325 | Vol. Norm: 65.0
2025-06-17 16:33:33,631 - INFO - Timestamp: 16:28:23 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,631 - INFO - Timestamp: 16:28:23 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.00 | Vol: 35 | Vol. Norm: 35.0
2025-06-17 16:33:33,631 - INFO - Timestamp: 16:28:31 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.00 | Vol: 150 | Vol. Norm: 30.0
2025-06-17 16:33:33,631 - INFO - Timestamp: 16:28:31 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.00 | Vol: 20 | Vol. Norm: 20.0
2025-06-17 16:33:33,631 - INFO - Timestamp: 16:28:38 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,632 - INFO - Timestamp: 16:28:45 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.00 | Vol: 99 | Vol. Norm: 19.8
2025-06-17 16:33:33,632 - INFO - Timestamp: 16:28:50 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,632 - INFO - Timestamp: 16:28:59 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.00 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,632 - INFO - Timestamp: 16:29:06 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.50 | Vol: 237 | Vol. Norm: 47.4
2025-06-17 16:33:33,632 - INFO - Timestamp: 16:29:06 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 15 | Vol. Norm: 15.0
2025-06-17 16:33:33,632 - INFO - Timestamp: 16:29:06 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.50 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,632 - INFO - Timestamp: 16:29:07 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.50 | Vol: 59 | Vol. Norm: 11.8
2025-06-17 16:33:33,633 - INFO - Timestamp: 16:29:20 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 64 | Vol. Norm: 12.8
2025-06-17 16:33:33,633 - INFO - Timestamp: 16:29:20 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 53 | Vol. Norm: 10.6
2025-06-17 16:33:33,633 - INFO - Timestamp: 16:29:20 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 410 | Vol. Norm: 82.0
2025-06-17 16:33:33,633 - INFO - Timestamp: 16:29:20 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,633 - INFO - Timestamp: 16:29:21 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,634 - INFO - Timestamp: 16:29:25 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 30 | Vol. Norm: 30.0
2025-06-17 16:33:33,634 - INFO - Timestamp: 16:29:25 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 15 | Vol. Norm: 15.0
2025-06-17 16:33:33,634 - INFO - Timestamp: 16:29:34 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 187 | Vol. Norm: 37.4
2025-06-17 16:33:33,634 - INFO - Timestamp: 16:29:35 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,635 - INFO - Timestamp: 16:30:01 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 87 | Vol. Norm: 17.4
2025-06-17 16:33:33,635 - INFO - Timestamp: 16:30:02 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 72 | Vol. Norm: 14.4
2025-06-17 16:33:33,635 - INFO - Timestamp: 16:30:03 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 57 | Vol. Norm: 11.4
2025-06-17 16:33:33,635 - INFO - Timestamp: 16:30:04 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 46 | Vol. Norm: 9.2
2025-06-17 16:33:33,635 - INFO - Timestamp: 16:30:29 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.00 | Vol: 52 | Vol. Norm: 10.4
2025-06-17 16:33:33,636 - INFO - Timestamp: 16:30:29 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.50 | Vol: 43 | Vol. Norm: 8.6
2025-06-17 16:33:33,636 - INFO - Timestamp: 16:30:29 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,636 - INFO - Timestamp: 16:30:31 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,636 - INFO - Timestamp: 16:30:34 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,637 - INFO - Timestamp: 16:30:35 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5514.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,637 - INFO - Timestamp: 16:30:40 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5514.50 | Vol: 70 | Vol. Norm: 14.0
2025-06-17 16:33:33,637 - INFO - Timestamp: 16:30:40 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.00 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,637 - INFO - Timestamp: 16:30:52 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 96 | Vol. Norm: 19.2
2025-06-17 16:33:33,638 - INFO - Timestamp: 16:30:52 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,638 - INFO - Timestamp: 16:30:52 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,638 - INFO - Timestamp: 16:30:59 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 65 | Vol. Norm: 13.0
2025-06-17 16:33:33,638 - INFO - Timestamp: 16:30:59 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 300 | Vol. Norm: 60.0
2025-06-17 16:33:33,638 - INFO - Timestamp: 16:31:05 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 31 | Vol. Norm: 6.2
2025-06-17 16:33:33,639 - INFO - Timestamp: 16:31:05 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 30 | Vol. Norm: 30.0
2025-06-17 16:33:33,639 - INFO - Timestamp: 16:31:14 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 83 | Vol. Norm: 16.6
2025-06-17 16:33:33,639 - INFO - Timestamp: 16:31:14 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 15 | Vol. Norm: 15.0
2025-06-17 16:33:33,639 - INFO - Timestamp: 16:31:14 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.00 | Vol: 40 | Vol. Norm: 40.0
2025-06-17 16:33:33,639 - INFO - Timestamp: 16:31:23 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 93 | Vol. Norm: 18.6
2025-06-17 16:33:33,639 - INFO - Timestamp: 16:31:23 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 200 | Vol. Norm: 40.0
2025-06-17 16:33:33,639 - INFO - Timestamp: 16:31:23 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 20 | Vol. Norm: 20.0
2025-06-17 16:33:33,640 - INFO - Timestamp: 16:31:23 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,640 - INFO - Timestamp: 16:31:36 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.50 | Vol: 80 | Vol. Norm: 16.0
